AllowedValues	247	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1		
AllowedValues	253	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378		
AllowedValues	259	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#targetClass	urn:codex:bootstrap:1.0.0#AllowedValues		
AllowedValues	265	urn:codex:bootstrap:1.0.0#AllowedValues#shape	http://www.w3.org/ns/shacl#xone	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/0		
AllowedValues	271	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	http://www.w3.org/1999/02/22-rdf-syntax-ns#type		
AllowedValues	277	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1		
AllowedValues	283	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/content		
AllowedValues	289	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2		
AllowedValues	295	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/declaredId		
AllowedValues	301	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3		
AllowedValues	307	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/isEntity		
AllowedValues	313	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4		
AllowedValues	319	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/parentNode		
